label,x0,y0,x2,y1,x4,y2,x6,y3,x8,y4,x10,y5,x12,y6,x14,y7,x16,y8,x18,y9,x20,y10,x22,y11,x24,y12,x26,y13,x28,y14,x30,y15,x32,y16,x34,y17,x36,y18,x38,y19,x40,y20,x42,y21,x44,y22,x46,y23,x48,y24,x50,y25,x52,y26,x54,y27,x56,y28,x58,y29,x60,y30,x62,y31,x64,y32
UNKNOWN,0.27004327811716167,0.028202023826170878,0.29291693228304083,0.0038704358611521463,0.301519379050316,0.0019201660592677746,0.3109146706730692,0.0,0.28651971540873955,0.005637988849979913,0.28997075283422014,0.005043635618206693,0.2942268080866972,0.004273779470939945,0.37757097963590003,0.0027010863368145503,0.3597891513196462,0.006208479100957968,0.3043207642063383,0.04511046888853301,0.2950283021587804,0.04835993837089038,0.5075507660963523,0.09006898051549539,0.45998808330156615,0.12720396734748796,0.40829940384473695,0.23989826923577323,0.38680417853264437,0.2978325939969795,0.08150989694618585,0.31249157232715047,0.20625947009132933,0.4151942452983264,0.008417129292974593,0.327491359718146,0.15897131983841983,0.44000040617839653,0.0,0.3218351563056975,0.1425711237895101,0.43311644394198673,0.02268144935242995,0.31764356449467707,0.14922237135892005,0.4215718807773324,0.539199851361611,0.41237067078881323,0.5445171975256834,0.4232862920926163,0.4427895965941307,0.6880288437433825,0.5364340240960768,0.683643047886529,0.5111549266898807,0.9552317787207792,0.9309651564707352,0.8501785598310297,0.5527006377996393,0.9939866134601174,1.0,0.8741441006713155,0.2831077596286603,1.0,0.8868660044143039,0.9493847560824686
UNKNOWN,0.25916257088926953,0.02786318418962611,0.27930968708124204,0.003682370989502995,0.28700082073209077,0.0018432286568796307,0.29528974892488047,0.0,0.2736581708023535,0.005405952919065733,0.27669373590668306,0.004916589123547177,0.28038611258614476,0.004245225103640722,0.3543463150569253,0.0034202534024948303,0.3382888816003951,0.0067866858917283715,0.2895269756551914,0.04499354244317855,0.2815452748887748,0.04800728068650078,0.4687269729443612,0.09006929834276685,0.4311190038941359,0.12778194255851877,0.3792596920299191,0.2392397395838483,0.3637051740571852,0.298236480073315,0.07993857145741434,0.2981781705551712,0.20010374573203077,0.40894499767323,0.005352901386067264,0.31165037934745465,0.15352151672081032,0.4304656561278529,0.0,0.30622327493651325,0.1380073788234178,0.42593440949893807,0.026902025089016183,0.30127289424035986,0.14672580418120149,0.4162270815698709,0.5040174645237742,0.420208092992714,0.5136513598413939,0.4287318266286527,0.403663658821684,0.6881259737970068,0.5717246852577851,0.6838605287987302,0.4727663923692388,0.9555316455007421,0.9180778632332496,0.8499093524126706,0.5117173518972493,0.9943818758095765,1.0,0.8712728250057468,0.27188314175623113,1.0,0.8715210482554607,0.9531085610800989
UNKNOWN,0.24635141792509382,0.026954829960858805,0.26579370027649574,0.0031956890525993552,0.27300421752777304,0.0016048742406371097,0.28072366848816516,0.0,0.2607719183943756,0.00462794828657976,0.26374034234202964,0.0041725118617682065,0.2672791138251869,0.0035367839398319223,0.33619343753212544,0.004969764170154628,0.32185891641978753,0.007578647023220281,0.2748140562897771,0.0449269149334162,0.2678673514753337,0.047288856539243855,0.445444896444273,0.09036185661308235,0.41113138954122536,0.12924048167136112,0.36663440215642634,0.23303768100772218,0.3384702883913182,0.2974497553553382,0.06582640981446349,0.2763115845917653,0.1626200740437133,0.3880060901288688,0.0011948994482101206,0.2851473947666608,0.10805175316448092,0.4082302071766025,0.0,0.27574687480954563,0.0961094340982915,0.3993245027680534,0.021314068973067368,0.27366510390002613,0.1078717839514991,0.3895275620573215,0.4870607743215441,0.42957848475663174,0.49853394515745303,0.4346029810314769,0.3784974172815837,0.688097660905496,0.6082417355013304,0.6836095010862234,0.4494295857103377,0.9554640559360837,0.9314157088557402,0.8490848626690699,0.486892553840567,0.9943538352318935,1.0,0.8629637877890618,0.2583463392686681,1.0,0.9146232996046819,0.9540335991929592
UNKNOWN,0.24678625091134185,0.026816901485289608,0.2648254746346821,0.0029613473840770805,0.2716402812404446,0.001541601240765342,0.27894619721064556,0.0,0.26043838279027287,0.0038658838673611313,0.2634017382134069,0.0032718242841822836,0.26688757732410673,0.0024075012617053243,0.33163254139734405,0.005158447215709053,0.31861143824325044,0.006819047908062524,0.27406673090812345,0.0453112575143444,0.2675244254798469,0.0468727630330079,0.43433588211755936,0.09193803009791073,0.4126848159535397,0.12761063038467724,0.32376214062958397,0.22929425525459085,0.33067385341081273,0.29245240437496883,0.04811733187189712,0.2528911389862875,0.16422724978882425,0.3545591643578912,0.0,0.25849689968495404,0.10608177337795066,0.36765732999754114,0.002766633356750217,0.25059259979406107,0.09820479412308324,0.3656386441001312,0.020577128143741966,0.2512262974467159,0.10955116627088211,0.3547209984974614,0.4784011189500532,0.4290792038101306,0.49567243081297574,0.4324807468732915,0.3622971469733962,0.6872579333997747,0.6199559924514391,0.6821603924220024,0.4399083667349691,0.9552622584672351,0.9302055410343887,0.8377116848724036,0.47593165609744154,0.9945898723539085,1.0,0.8467047530264838,0.2582960731618853,1.0,0.9315073224254427,0.951461606928189
UNKNOWN,0.2190381619399959,0.026510675663760197,0.23671952185533388,0.002948140707700513,0.24341942230463018,0.0015913467943617203,0.2506415559536468,0.0,0.23275883496803204,0.0037608268584395166,0.2358967534921207,0.003222297047826004,0.23962067792397237,0.0023510424012310968,0.3031214731997705,0.00423555347979462,0.2910596438018075,0.006517107471473603,0.246138298900674,0.04394728921187615,0.2396831952637466,0.04543952009017403,0.4039642019184538,0.08885055357955414,0.3827409459702051,0.12940569710562216,0.30107622721663513,0.22061623926324694,0.29190751953039185,0.29028443049861097,0.0475950282395092,0.23001015401798117,0.11685520205779966,0.3290050714310386,0.0,0.23518220272894866,0.05739493509118367,0.33644876254207867,0.002435916588310764,0.22432978225177203,0.05596130452848996,0.3321742492130261,0.01862175628531508,0.22523203743921374,0.07299740515378889,0.32286537677242105,0.4567300920561551,0.4268512739935068,0.4736943856164925,0.43205258549874076,0.32335022640566724,0.6872420009486809,0.6084890513056458,0.6802505101144359,0.41079491174133387,0.9547689880458052,0.9302791060271486,0.8382282364940083,0.4481714933484312,0.994580032776904,1.0,0.8454976809664617,0.23007535975716156,1.0,0.9348077215191463,0.95328791307148
UNKNOWN,0.2162836197403052,0.027078254294922506,0.23336465577407026,0.0025629342589349752,0.23979379426926892,0.001296750414083862,0.24660050281932339,0.0,0.22992619282920604,0.003480711205862421,0.23316153571881965,0.0030449588741000276,0.23703150729780473,0.002439259883492196,0.2963367322332212,0.0030857937309417926,0.28712951393929603,0.005213885506383528,0.24321281988827181,0.043631903725575204,0.2363835154469036,0.04469984896302102,0.3902654227588004,0.08772982306938917,0.3776163399879853,0.12889324345158912,0.28431741882031225,0.2150373309661681,0.28117075872994085,0.29242941467532835,0.038824357641936515,0.21959246466263055,0.10404545418652665,0.31118511354787254,0.0,0.2222748273384189,0.05259060071662991,0.30226101844125963,0.004900392816207328,0.21294368344663003,0.04979271914218222,0.29267758662226695,0.017690882132663392,0.21448405656630673,0.06098740400542545,0.2932426890496273,0.4500536652418702,0.4253663054547375,0.46813183609232,0.4307937236846697,0.31021571179791013,0.6851259499709531,0.6142679690484882,0.6778555690826886,0.39977221883756286,0.9532993946931106,0.9307856263404921,0.8350553403295032,0.4385703360895866,0.9939238599541614,1.0,0.8426970259637985,0.22444073650457355,1.0,0.937613715948994,0.9534224408399866
UNKNOWN,0.1967540911414642,0.027465679427817948,0.21466496402724955,0.0025038720164806067,0.22103077752143827,0.001271436704946022,0.22757383663774358,0.0,0.2114471091191322,0.0037701201626608814,0.21488443370739396,0.0036195647557858753,0.21898923238809492,0.003301253215707398,0.27605087211764145,0.0035650412874113618,0.268518291008685,0.007203136610217763,0.22273810850056167,0.04445254121219906,0.21622343731027502,0.04585872784038493,0.36569612562062803,0.08855539972438725,0.3515117047712947,0.1441425662472131,0.2651329711924575,0.20664041343133868,0.24467744278699777,0.3059329905047631,0.03972138801213667,0.21033723975126659,0.07719440457279392,0.2819797255540182,0.0,0.21400677163600665,0.039578971274042966,0.2685696556166061,0.0027966878208402204,0.19911508476230166,0.0399618504442949,0.2542805391810745,0.016344527320754698,0.1996600578380418,0.052519810120558036,0.2570701525410116,0.43646126133519153,0.4242775629540043,0.44821338559892443,0.43372448962240284,0.28366360737065066,0.6826715828042965,0.6045812387298145,0.6776399016388782,0.3760527089834427,0.9524382694490945,0.9256391398410706,0.8392773724161741,0.41661738538613424,0.9934507307976018,1.0,0.8467709593139382,0.195553210304674,1.0,0.9255480122130106,0.9582948878569325
UNKNOWN,0.1808175996047168,0.02764532057878356,0.1992676333368174,0.0024214385523944476,0.2053434497961821,0.0012753846889171918,0.2117081270607463,0.0,0.19618447183132048,0.0037292877385942864,0.19979570699632274,0.00366778530801823,0.20415332427475982,0.003342854788192658,0.2602422059843597,0.004074074757434413,0.2532969565093452,0.00744620909561203,0.20547980349863645,0.04456843920186011,0.1995536435419656,0.04657554905855594,0.34497843045961174,0.09252333402216055,0.32998902518980244,0.1479644804134088,0.24245327391415894,0.1986804389938062,0.20813561254644103,0.31624760667684443,0.03773054227914976,0.1994225536793214,0.06265808952784561,0.2554035156897972,1.6390950295037106e-05,0.20187311802562438,0.028459915812278486,0.2380577216125867,0.0,0.18732559667900933,0.029951729839131136,0.2231469844831125,0.012170161819062913,0.18773340172403613,0.04261243241702378,0.22643481656109335,0.4224731806045173,0.42880496208638735,0.438775999847968,0.4409524828706945,0.2555144857992607,0.6822991787492585,0.5994942560408966,0.6814356846239706,0.3553453501962163,0.9548674077885272,0.9203145637156621,0.8406349897519378,0.40092383196662895,0.9963747831600019,1.0,0.854036720816921,0.1756694159120495,1.0,0.9162263281420739,0.9683113119487625
UNKNOWN,0.17856452269131745,0.028418560271781808,0.19868334128484952,0.0020688094031172657,0.20492812968634194,0.001102937673986274,0.2115383444896461,0.0,0.1946163631434817,0.0032872617727677396,0.1979349311589097,0.00329391503021032,0.20192091151999123,0.003060321592824314,0.2609966191620148,0.0055387815613347335,0.24952560115101124,0.008385049516039623,0.20093231722476323,0.04620682873102907,0.19497406432347422,0.04834570732382401,0.3399720300150618,0.09487719733497474,0.3187627846568667,0.15198482473761576,0.23178825775647385,0.19368487834165105,0.1840442800350772,0.31644441876468815,0.0388173668604839,0.19246885739498623,0.06175472092987325,0.24071014615349878,0.00018458598195294544,0.19238260819053127,0.031211066637763414,0.2223686847573231,0.0,0.17740632462189107,0.029290061478719823,0.20499307298643307,0.01461541738905294,0.1788389632527329,0.04250463864455599,0.20812991809176973,0.42940294335633267,0.43593356264893984,0.43592911711014903,0.4463909360795033,0.2392721249182414,0.6808446993332176,0.600278997556489,0.690945272492558,0.3445509796751755,0.9559790426369251,0.9203143369348473,0.8455790883653603,0.392772282465947,0.9982995953869009,1.0,0.856682645610131,0.16780305459952685,1.0,0.9143214375841874,0.9752905533889981
UNKNOWN,0.16899017349429873,0.027160268145196387,0.1895047020601983,0.0014514224906509666,0.19539227872220072,0.0007941174493341091,0.20158408444728929,0.0,0.18681222833368066,0.002237771060974659,0.19067975192771444,0.0022095448759167557,0.19500734057280658,0.0019639236409570494,0.25187561404031084,0.007735933620916903,0.24255545900443598,0.009695293880220269,0.18823498764476465,0.04581581755341928,0.18389646722141176,0.04774659546129177,0.3257416397481318,0.10171973597564855,0.3069361900473369,0.1493878857932936,0.20211090312304625,0.19617287656836194,0.17537502977165143,0.30705988977630216,0.04057108539998214,0.1889718157980533,0.05252114717615886,0.22601868368655167,0.0,0.18285305559360848,0.019706972520765725,0.20883405687789988,0.010237494045669713,0.16845164638573717,0.02489607832921492,0.19453896333236026,0.0306929444907559,0.1711251647436428,0.03755228646283009,0.20044050657008977,0.41985936616154096,0.4554939175019844,0.4370885464735479,0.4577469814565985,0.21530718762094733,0.6839623580226231,0.5915157305963262,0.7063702092116823,0.328859522462711,0.9559952884531352,0.917286444222811,0.8480951309697212,0.377973908868975,1.0,1.0,0.8582215642444222,0.15341331983685136,0.9999927876309473,0.9043990406085326,0.9760360579274332
UNKNOWN,0.15563687914819302,0.027339427970789996,0.17699057887293895,0.0016048344173547563,0.18290416938209483,0.0008589595202247013,0.18902621150844123,0.0,0.17439845736476584,0.002115364937005266,0.1783182338039039,0.001886235242049907,0.18258146575995654,0.0014886537524207884,0.23989306945006314,0.006484987315719974,0.2303299434685743,0.007982567612130047,0.1746143703373815,0.04608688786055102,0.17121245859822118,0.04739459265671305,0.3156344542076798,0.1003524787136954,0.29538107124078844,0.14806894672747023,0.16620635544265075,0.19661248729040925,0.1524044800775981,0.30258629323972713,0.03549669893314276,0.17059972454719144,0.03782277648693738,0.2130030231831613,0.0,0.16374549469415264,0.018979822862758858,0.19401922456671686,0.03011309782653048,0.14967445911019125,0.03131157804169732,0.18209304541319368,0.04688575848758326,0.15400344876462055,0.043985389733408105,0.18572431831034397,0.4207295107099596,0.45407381253010165,0.4389158650567238,0.45737396714236334,0.19259973442238035,0.6776361462929938,0.5798396508085661,0.721278132850839,0.31262869380812425,0.9540273493036663,0.9177959156074068,0.8561215572014746,0.3623516326961258,1.0,1.0,0.8579074083716248,0.1368993171693949,0.9983134933548546,0.8998765378844492,0.9806470718404644
UNKNOWN,0.13191465826635326,0.027344204455909054,0.15288939119770595,0.0021780213317660665,0.15876616389027493,0.0011630393967529495,0.16475090625995684,0.0,0.14913209452757253,0.0031452212948827048,0.1523488214111805,0.0029497266085183743,0.1559317795158197,0.0024777675931772583,0.21690531011223796,0.004927587674172642,0.20462466109184035,0.00734134719051888,0.14925954203062347,0.04383217941824771,0.14544645701953193,0.0452239471383839,0.29349837384200117,0.10131014535602212,0.2669760675231299,0.15285868804724895,0.11151969124038884,0.2086525405782478,0.1080211370481475,0.30449104109860936,0.03367307310797569,0.16595664816844738,0.017544711830374586,0.20781627562902932,0.0,0.15792343916936685,0.0034475751910209625,0.1858185497659005,0.039473136831727214,0.14377855053261845,0.02418015786657689,0.17205941034334668,0.05294121183338042,0.14921861651816562,0.03490209987796301,0.17735863557671416,0.40144857312901655,0.45771529915306625,0.42570183295960756,0.46296906371283525,0.14788815880439815,0.6730930775805011,0.5655403593779119,0.7383193533717916,0.279499588200285,0.9534367786594268,0.9215226369609782,0.8650615049818049,0.3308729552791521,1.0,1.0,0.860935477698138,0.09736556392514263,0.9976029492347691,0.902689262547868,0.9933546515853066
UNKNOWN,0.1205550365118827,0.02817545005729938,0.14068161888345984,0.0025984203948888796,0.14651356689726588,0.0014252971447107847,0.15258012646469807,0.0,0.1355456606300975,0.0038460729612062278,0.13803028768965966,0.003683446531262697,0.14081841433479045,0.0031754962579897076,0.20675553794811236,0.002938551046698278,0.19172005080553645,0.006247970824743611,0.13825435765832664,0.04351312014221672,0.13309903230701606,0.04561098237428459,0.2866443266783245,0.10184749191891444,0.25498328913630836,0.15635948759481055,0.08375166673490096,0.20847512949000824,0.08375730525708842,0.3008168586155246,0.03297652928366498,0.16007346167081954,0.012245399272336454,0.2014607652392275,0.0013468713433877173,0.1523526362312738,0.0,0.17376772056718354,0.03758663405476182,0.1388579643171132,0.019119248125130085,0.15806379012357433,0.05296361951938708,0.1425926175881841,0.032170956070273635,0.16863127986976972,0.3941751123965852,0.46571809358687866,0.4237013564078005,0.4738853463551129,0.11901719087353702,0.6669859855644715,0.5507365258319088,0.7560278859413264,0.25623724744017223,0.9522885120123783,0.9230493716357329,0.871735748706983,0.3086887420530546,0.9997443639777873,1.0,0.8622430624634035,0.07290829826213392,0.9969468712412961,0.9066829481037773,1.0
